rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,command
9.10016345978,,1,,1637084282,58248043,'',"""4"""
11.2395279408,,2,,1637084284,197572946,'',"""3"""
13.3049602509,,3,,1637084286,262985944,'',"""1"""
15.5222775936,,4,,1637084288,480341911,'',"""2"""
17.4405093193,,5,,1637084290,398446083,'',"""2"""
19.2419893742,,6,,1637084292,200066089,'',"""1"""
21.0259473324,,7,,1637084293,983984947,'',"""1"""
24.7117772102,,8,,1637084297,669816970,'',"""4"""
27.1343300343,,9,,1637084300,92219114,'',"""2"""
28.7150130272,,10,,1637084301,673026084,'',"""3"""
31.1191852093,,11,,1637084304,77267885,'',"""4"""
32.5680742264,,12,,1637084305,526108980,'',"""3"""
53.5503752232,,13,,1637084326,508439064,'',"""3"""
55.7470715046,,14,,1637084328,705106019,'',"""2"""
58.8040997982,,15,,1637084331,762113094,'',"""4"""
61.5581712723,,16,,1637084334,516184091,'',"""2"""
63.9250016212,,17,,1637084336,883049964,'',"""3"""
65.6272168159,,18,,1637084338,585261106,'',"""1"""
67.2114496231,,19,,1637084340,169471979,'',"""1"""
69.1301307678,,20,,1637084342,88159084,'',"""4"""
71.3150317669,,21,,1637084344,273132085,'',"""1"""
72.8324511051,,22,,1637084345,790401935,'',"""2"""
75.31797719,,23,,1637084348,276026010,'',"""3"""
77.7858142853,,24,,1637084350,743890047,'',"""4"""
91.7968845367,,25,,1637084364,754899978,'',"""4"""
93.5986676216,,26,,1637084366,556643009,'',"""1"""
96.8167488575,,27,,1637084369,774761915,'',"""4"""
98.3847138882,,28,,1637084371,342706918,'',"""4"""
99.9695832729,,29,,1637084372,927613973,'',"""2"""
101.687903881,,30,,1637084374,645778894,'',"""3"""
103.238641262,,31,,1637084376,196640014,'',"""3"""
104.841092825,,32,,1637084377,799160003,'',"""1"""
106.007801533,,33,,1637084378,965826034,'',"""1"""
107.375120401,,34,,1637084380,333108901,'',"""2"""
109.643843651,,35,,1637084382,601794004,'',"""3"""
111.528940201,,36,,1637084384,487005949,'',"""2"""
123.670384645,,37,,1637084396,628359079,'',"""4"""
125.489181757,,38,,1637084398,447065114,'',"""4"""
129.39202404,,39,,1637084402,350050926,'',"""2"""
132.261220455,,40,,1637084405,219249963,'',"""3"""
135.330265999,,41,,1637084408,288314104,'',"""4"""
137.648789167,,42,,1637084410,606822013,'',"""2"""
139.617722988,,43,,1637084412,575767993,'',"""3"""
142.026095867,,44,,1637084414,984106063,'',"""3"""
145.356899023,,45,,1637084418,314901113,'',"""2"""
146.990357161,,46,,1637084419,948249101,'',"""1"""
148.807981253,,47,,1637084421,765983104,'',"""1"""
150.128070354,,48,,1637084423,86162090,'',"""1"""
161.283113718,,49,,1637084434,241167068,'',"""4"""
168.238834143,,50,,1637084441,196800947,'',"""2"""
170.324029446,,51,,1637084443,282098054,'',"""2"""
172.458617449,,52,,1637084445,416632890,'',"""4"""
173.909231424,,53,,1637084446,867137908,'',"""4"""
175.128590345,,54,,1637084448,86608886,'',"""3"""
176.87923336,,55,,1637084449,837224960,'',"""1"""
178.029865265,,56,,1637084450,987821102,'',"""1"""
180.114751339,,57,,1637084453,72711944,'',"""3"""
181.899222374,,58,,1637084454,857229948,'',"""2"""
183.333772182,,59,,1637084456,291795015,'',"""1"""
185.969018936,,60,,1637084458,926947116,'',"""3"""
198.145168304,,61,,1637084471,103225946,'',"""4"""
199.713472605,,62,,1637084472,671529054,'',"""2"""
201.364495993,,63,,1637084474,322468996,'',"""3"""
203.015314579,,64,,1637084475,973221063,'',"""3"""
204.967242956,,65,,1637084477,925323009,'',"""2"""
206.401656151,,66,,1637084479,359741926,'',"""2"""
207.835681915,,67,,1637084480,793756961,'',"""1"""
208.986832619,,68,,1637084481,944869995,'',"""1"""
211.488174915,,69,,1637084484,446249008,'',"""4"""
212.989248753,,70,,1637084485,947295904,'',"""3"""
215.108822346,,71,,1637084488,66776990,'',"""1"""
217.526249409,,72,,1637084490,484273910,'',"""4"""
